name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates
La Sandwicherie - Miami Beach,3163,4.5,$$,856.6539141079332,Sandwiches,French,French,"25.792573,-80.134979"
Cortadito Coffee House Lincoln Road,106,4.5,$$,243.28501650686593,Coffee & Tea,Bakeries,Bakeries,"25.792573,-80.134979"
The Alley,230,4.5,$$,812.5654693953111,Italian,Gelato,Gelato,"25.792573,-80.134979"
Via Emilia 9,307,4.0,$$,802.0918943557233,Italian,Seafood,Seafood,"25.792573,-80.134979"
XO Espresso Bar,92,4.5,$$,171.1004461179586,Coffee & Tea,,,"25.792573,-80.134979"
Icebox Cafe - Miami Beach,691,4.0,$$,942.0229922213059,Breakfast & Brunch,American (New),American (New),"25.792573,-80.134979"
Charlotte Bakery,674,4.0,$,647.5389380577574,Bakeries,Venezuelan,Venezuelan,"25.792573,-80.134979"
Cilantro 27,63,4.5,$$,180.9765698943939,Latin American,Food Trucks,Food Trucks,"25.792573,-80.134979"
Shake Shack South Beach Miami,971,4.0,$$,553.9688341345939,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.792573,-80.134979"
Eggstaurant,201,4.5,$$,588.727634927931,Breakfast & Brunch,American (New),American (New),"25.792573,-80.134979"
Crema Gourmet Espresso Bar,448,4.0,$$,471.6620763207911,Coffee & Tea,Sandwiches,Sandwiches,"25.792573,-80.134979"
Koa Poke and Burrito,95,4.5,$$,555.2276096641094,Poke,Japanese,Japanese,"25.792573,-80.134979"
Miu's Tea,408,4.5,$$,582.9186959570345,Bubble Tea,Tea Rooms,Tea Rooms,"25.792573,-80.134979"
Paul - Miami Beach,495,3.0,$$,307.9852352970355,Desserts,Bakeries,Bakeries,"25.792573,-80.134979"
The Cheesecake Factory,19,4.0,$$,241.17040983800484,Desserts,American (Traditional),American (Traditional),"25.792573,-80.134979"
Sushi Song,346,4.0,$$,1049.1543322706111,Sushi Bars,Desserts,Desserts,"25.792573,-80.134979"
Raising Cane's,48,4.0,$$,375.49718635028614,Fast Food,Coffee & Tea,Coffee & Tea,"25.792573,-80.134979"
Juice & Java,459,4.0,$$,877.0146390028442,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.792573,-80.134979"
Full Bloom Vegan,955,4.5,$$,573.0842382615463,Vegan,Vegetarian,Vegetarian,"25.794751,-80.135571"
Oh Mexico -  Lincoln Road,359,4.0,$$,524.2934334146113,Mexican,Bars,Bars,"25.794751,-80.135571"
The Alley,230,4.5,$$,1049.9080140642623,Italian,Gelato,Gelato,"25.794751,-80.135571"
Via Emilia 9,307,4.0,$$,964.3635935119971,Italian,Seafood,Seafood,"25.794751,-80.135571"
Icebox Cafe - Miami Beach,691,4.0,$$,863.4455442051815,Breakfast & Brunch,American (New),American (New),"25.794751,-80.135571"
Cortadito Coffee House Lincoln Road,106,4.5,$$,427.5137265993789,Coffee & Tea,Bakeries,Bakeries,"25.794751,-80.135571"
XO Espresso Bar,92,4.5,$$,377.4725133978515,Coffee & Tea,,,"25.794751,-80.135571"
Eggstaurant,201,4.5,$$,831.2941470330591,Breakfast & Brunch,American (New),American (New),"25.794751,-80.135571"
Shake Shack South Beach Miami,971,4.0,$$,632.781617761852,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.794751,-80.135571"
Koa Poke and Burrito,95,4.5,$$,769.7600832400816,Poke,Japanese,Japanese,"25.794751,-80.135571"
Charlotte Bakery,674,4.0,$,887.3002512988139,Bakeries,Venezuelan,Venezuelan,"25.794751,-80.135571"
Miu's Tea,408,4.5,$$,824.3591550835822,Bubble Tea,Tea Rooms,Tea Rooms,"25.794751,-80.135571"
Crema Gourmet Espresso Bar,448,4.0,$$,696.4666061898515,Coffee & Tea,Sandwiches,Sandwiches,"25.794751,-80.135571"
Cilantro 27,63,4.5,$$,389.1561931298758,Latin American,Food Trucks,Food Trucks,"25.794751,-80.135571"
The Frieze,414,4.0,$,628.4221635585625,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.794751,-80.135571"
Avo Miami ,55,4.5,$$,835.7781841127818,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.794751,-80.135571"
Carrot Express - Miami Beach,367,4.0,$$,562.7568637872113,Juice Bars & Smoothies,Salad,Salad,"25.794751,-80.135571"
Rosetta Bakery,592,4.0,$$,667.3505953080105,Bakeries,Coffee & Tea,Coffee & Tea,"25.794751,-80.135571"
Suite Habana Cafe,203,5.0,$$,5987.834821398454,Coffee & Tea,Bakeries,Bakeries,"25.794751,-80.135571"
Apple A Day Cafe,385,4.0,$$,961.9521555030371,Juice Bars & Smoothies,Salad,Salad,"25.794751,-80.135571"
Full Bloom Vegan,955,4.5,$$,205.0228377722409,Vegan,Vegetarian,Vegetarian,"25.792316,-80.129287"
La Sandwicherie - Miami Beach,3163,4.5,$$,782.9860671725041,Sandwiches,French,French,"25.792316,-80.129287"
Taco Taco South Beach,660,2.5,$$,89.87844894795201,Tacos,Cocktail Bars,Cocktail Bars,"25.792316,-80.129287"
The Alley,230,4.5,$$,654.2412304075457,Italian,Gelato,Gelato,"25.792316,-80.129287"
Rosetta Bakery,592,4.0,$$,124.97670981311339,Bakeries,Coffee & Tea,Coffee & Tea,"25.792316,-80.129287"
Oh Mexico -  Lincoln Road,359,4.0,$$,827.0562753929206,Mexican,Bars,Bars,"25.792316,-80.129287"
Koa Poke and Burrito,95,4.5,$$,354.8586107137175,Poke,Japanese,Japanese,"25.792316,-80.129287"
Crema Gourmet Espresso Bar,448,4.0,$$,383.3705730043127,Coffee & Tea,Sandwiches,Sandwiches,"25.792316,-80.129287"
Charlotte Bakery,674,4.0,$,563.4697020051201,Bakeries,Venezuelan,Venezuelan,"25.792316,-80.129287"
Eggstaurant,201,4.5,$$,557.2930433329143,Breakfast & Brunch,American (New),American (New),"25.792316,-80.129287"
Raising Cane's,48,4.0,$$,283.0034376116975,Fast Food,Coffee & Tea,Coffee & Tea,"25.792316,-80.129287"
Miu's Tea,408,4.5,$$,542.827735604012,Bubble Tea,Tea Rooms,Tea Rooms,"25.792316,-80.129287"
Sushi Song,346,4.0,$$,1006.3432699910453,Sushi Bars,Desserts,Desserts,"25.792316,-80.129287"
San Gines Beach,37,3.5,$$,122.40251854564814,Coffee Roasteries,Chocolatiers & Shops,Chocolatiers & Shops,"25.792316,-80.129287"
Juice & Java,459,4.0,$$,853.8603509147033,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.792316,-80.129287"
KITH Treats,160,3.5,$$,342.5656292616216,Ice Cream & Frozen Yogurt,,,"25.792316,-80.129287"
JOE & THE JUICE,266,3.5,$$,354.8586107137175,Juice Bars & Smoothies,Cafes,Cafes,"25.792316,-80.129287"
Cortadito Coffee House Lincoln Road,106,4.5,$$,757.6087448093153,Coffee & Tea,Bakeries,Bakeries,"25.792316,-80.129287"
Icy-N-Spicy,159,4.5,$$$,951.5454272232333,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.792316,-80.129287"
Suite Habana Cafe,203,5.0,$$,6650.057901877793,Coffee & Tea,Bakeries,Bakeries,"25.792316,-80.129287"
Full Bloom Vegan,955,4.5,$$,348.9393975797849,Vegan,Vegetarian,Vegetarian,"25.794,-80.129013"
La Sandwicherie - Miami Beach,3163,4.5,$$,970.8305149153639,Sandwiches,French,French,"25.794,-80.129013"
Taco Taco South Beach,660,2.5,$$,153.34737608048252,Tacos,Cocktail Bars,Cocktail Bars,"25.794,-80.129013"
The Alley,230,4.5,$$,843.4258906615273,Italian,Gelato,Gelato,"25.794,-80.129013"
Oh Mexico -  Lincoln Road,359,4.0,$$,921.0213584784267,Mexican,Bars,Bars,"25.794,-80.129013"
Rosetta Bakery,592,4.0,$$,305.13002420106926,Bakeries,Coffee & Tea,Coffee & Tea,"25.794,-80.129013"
Koa Poke and Burrito,95,4.5,$$,539.7465552488927,Poke,Japanese,Japanese,"25.794,-80.129013"
Charlotte Bakery,674,4.0,$,747.9407849958436,Bakeries,Venezuelan,Venezuelan,"25.794,-80.129013"
KITH Treats,160,3.5,$$,154.1409882547054,Ice Cream & Frozen Yogurt,,,"25.794,-80.129013"
Crema Gourmet Espresso Bar,448,4.0,$$,556.0640653838227,Coffee & Tea,Sandwiches,Sandwiches,"25.794,-80.129013"
Eggstaurant,201,4.5,$$,736.5372497135309,Breakfast & Brunch,American (New),American (New),"25.794,-80.129013"
Miu's Tea,408,4.5,$$,722.288850405339,Bubble Tea,Tea Rooms,Tea Rooms,"25.794,-80.129013"
Juice & Java,459,4.0,$$,1039.9559462695668,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.794,-80.129013"
Cortadito Coffee House Lincoln Road,106,4.5,$$,838.6876801315498,Coffee & Tea,Bakeries,Bakeries,"25.794,-80.129013"
Suite Habana Cafe,203,5.0,$$,6649.66485073981,Coffee & Tea,Bakeries,Bakeries,"25.794,-80.129013"
The Frieze,414,4.0,$,1092.7244439220447,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.794,-80.129013"
JOE & THE JUICE,72,3.0,$$,164.60756713011844,Coffee & Tea,Cafes,Cafes,"25.794,-80.129013"
Raising Cane's,48,4.0,$$,430.5486005859089,Fast Food,Coffee & Tea,Coffee & Tea,"25.794,-80.129013"
San Gines Beach,37,3.5,$$,296.9712514648694,Coffee Roasteries,Chocolatiers & Shops,Chocolatiers & Shops,"25.794,-80.129013"
XO Espresso Bar,92,4.5,$$,763.6300403493184,Coffee & Tea,,,"25.794,-80.129013"
Full Bloom Vegan,955,4.5,$$,748.4578458410475,Vegan,Vegetarian,Vegetarian,"25.798194,-80.131951"
Oh Mexico -  Lincoln Road,359,4.0,$$,1026.6719896980374,Mexican,Bars,Bars,"25.798194,-80.131951"
Koa Poke and Burrito,95,4.5,$$,986.7425128194341,Poke,Japanese,Japanese,"25.798194,-80.131951"
Market at EDITION,198,4.0,$$$,1103.303553228337,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.798194,-80.131951"
Shake Shack South Beach Miami,971,4.0,$$,1159.4911877978213,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.798194,-80.131951"
Crema Gourmet Espresso Bar,448,4.0,$$,957.3337500435098,Coffee & Tea,Sandwiches,Sandwiches,"25.798194,-80.131951"
Rosetta Bakery,592,4.0,$$,778.0740007836089,Bakeries,Coffee & Tea,Coffee & Tea,"25.798194,-80.131951"
Hoja Taqueria,82,4.0,$$,1259.0969358938387,Mexican,Desserts,Desserts,"25.798194,-80.131951"
The Frieze,414,4.0,$,1150.826489168782,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.798194,-80.131951"
Suite Habana Cafe,203,5.0,$$,6310.360373738146,Coffee & Tea,Bakeries,Bakeries,"25.798194,-80.131951"
Cortadito Coffee House Lincoln Road,106,4.5,$$,927.059487083002,Coffee & Tea,Bakeries,Bakeries,"25.798194,-80.131951"
Carrot Express - Miami Beach,367,4.0,$$,1056.178795424942,Juice Bars & Smoothies,Salad,Salad,"25.798194,-80.131951"
KITH Treats,160,3.5,$$,429.57413804213087,Ice Cream & Frozen Yogurt,,,"25.798194,-80.131951"
Taco Taco South Beach,660,2.5,$$,623.9503499485696,Tacos,Cocktail Bars,Cocktail Bars,"25.798194,-80.131951"
Rosetta Bakery,157,4.0,$$,1125.7267356014127,Bakeries,Sandwiches,Sandwiches,"25.798194,-80.131951"
XO Espresso Bar,92,4.5,$$,861.8885065316259,Coffee & Tea,,,"25.798194,-80.131951"
Nacho Bizness,135,4.5,$,7751.145537706717,Food Trucks,Tacos,Tacos,"25.798194,-80.131951"
Walt Grace Vintage,72,5.0,$$$$,6945.252134197847,Guitar Stores,Car Dealers,Car Dealers,"25.798194,-80.131951"
Cilantro 27,63,4.5,$$,872.7045608663328,Latin American,Food Trucks,Food Trucks,"25.798194,-80.131951"
Raising Cane's,48,4.0,$$,804.4202014982014,Fast Food,Coffee & Tea,Coffee & Tea,"25.798194,-80.131951"
Full Bloom Vegan,955,4.5,$$,903.0041141407439,Vegan,Vegetarian,Vegetarian,"25.794822,-80.139358"
Oh Mexico -  Lincoln Road,359,4.0,$$,548.1241108859817,Mexican,Bars,Bars,"25.794822,-80.139358"
Icebox Cafe - Miami Beach,691,4.0,$$,486.10718617358384,Breakfast & Brunch,American (New),American (New),"25.794822,-80.139358"
The Alley,230,4.5,$$,1284.9313262174392,Italian,Gelato,Gelato,"25.794822,-80.139358"
Via Emilia 9,307,4.0,$$,850.9809074958889,Italian,Seafood,Seafood,"25.794822,-80.139358"
Carrot Express - Miami Beach,367,4.0,$$,239.4237695902685,Juice Bars & Smoothies,Salad,Salad,"25.794822,-80.139358"
Shake Shack South Beach Miami,971,4.0,$$,449.42114495267555,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.794822,-80.139358"
Avo Miami ,55,4.5,$$,458.88882383887324,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.794822,-80.139358"
Cortadito Coffee House Lincoln Road,106,4.5,$$,495.67272176482635,Coffee & Tea,Bakeries,Bakeries,"25.794822,-80.139358"
Sunset Juice Cafe,92,3.5,$$,162.12099256429775,Juice Bars & Smoothies,Coffee & Tea,Coffee & Tea,"25.794822,-80.139358"
True Loaf,168,4.5,$$,449.7605897653336,Bakeries,,,"25.794822,-80.139358"
Eggstaurant,201,4.5,$$,1054.910852386557,Breakfast & Brunch,American (New),American (New),"25.794822,-80.139358"
Rosetta Bakery,157,4.0,$$,402.95634592054734,Bakeries,Sandwiches,Sandwiches,"25.794822,-80.139358"
Koa Poke and Burrito,95,4.5,$$,1056.0164823971622,Poke,Japanese,Japanese,"25.794822,-80.139358"
The Frieze,414,4.0,$,536.3778571075951,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.794822,-80.139358"
Charlotte Bakery,674,4.0,$,1118.9637263861025,Bakeries,Venezuelan,Venezuelan,"25.794822,-80.139358"
Apple A Day Cafe,385,4.0,$$,795.2002684296665,Juice Bars & Smoothies,Salad,Salad,"25.794822,-80.139358"
Miu's Tea,408,4.5,$$,1052.461523686498,Bubble Tea,Tea Rooms,Tea Rooms,"25.794822,-80.139358"
Suite Habana Cafe,203,5.0,$$,5611.2059310626955,Coffee & Tea,Bakeries,Bakeries,"25.794822,-80.139358"
XO Espresso Bar,92,4.5,$$,504.59718205261345,Coffee & Tea,,,"25.794822,-80.139358"
Icebox Cafe - Miami Beach,691,4.0,$$,179.11125633838608,Breakfast & Brunch,American (New),American (New),"25.795501,-80.142951"
Avo Miami ,55,4.5,$$,164.9121112818357,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.795501,-80.142951"
True Loaf,168,4.5,$$,156.4193340466467,Bakeries,,,"25.795501,-80.142951"
Oh Mexico -  Lincoln Road,359,4.0,$$,815.4360670518058,Mexican,Bars,Bars,"25.795501,-80.142951"
Via Emilia 9,307,4.0,$$,956.7626095299717,Italian,Seafood,Seafood,"25.795501,-80.142951"
Delicious Raw Kitchen & Juice Bar,73,4.5,$$,181.54400932074748,Vegan,Vegetarian,Vegetarian,"25.795501,-80.142951"
Panther Coffee,231,4.0,$$,149.84323280983293,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.795501,-80.142951"
Carrot Express - Miami Beach,367,4.0,$$,327.81191088018556,Juice Bars & Smoothies,Salad,Salad,"25.795501,-80.142951"
Shake Shack South Beach Miami,971,4.0,$$,587.6887497033862,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.795501,-80.142951"
Sunset Juice Cafe,92,3.5,$$,207.678951020944,Juice Bars & Smoothies,Coffee & Tea,Coffee & Tea,"25.795501,-80.142951"
Sunny Poke,53,4.0,$$,232.57119683417565,Asian Fusion,Hawaiian,Hawaiian,"25.795501,-80.142951"
Publix,80,3.5,$$,34.71274736648408,Grocery,Drugstores,Drugstores,"25.795501,-80.142951"
Dreamer Acai Juice Matcha,142,2.5,$$,88.86342552711396,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.795501,-80.142951"
The Frieze,414,4.0,$,728.2227080970355,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.795501,-80.142951"
Cortadito Coffee House Lincoln Road,106,4.5,$$,796.2436885263415,Coffee & Tea,Bakeries,Bakeries,"25.795501,-80.142951"
Apple A Day Cafe,385,4.0,$$,854.4693831935422,Juice Bars & Smoothies,Salad,Salad,"25.795501,-80.142951"
Master's Pizza Pasta & Grill,152,3.5,$$,363.68341292973395,Pizza,Italian,Italian,"25.795501,-80.142951"
Maison Valentine,127,4.5,$$,962.6538377856016,Custom Cakes,Patisserie/Cake Shop,Patisserie/Cake Shop,"25.795501,-80.142951"
Rosetta Bakery,157,4.0,$$,547.5245707645619,Bakeries,Sandwiches,Sandwiches,"25.795501,-80.142951"
Azul Spirits & Wines,7,4.5,$$,119.39751705056858,"Beer, Wine & Spirits",Cocktail Bars,Cocktail Bars,"25.795501,-80.142951"
Icebox Cafe - Miami Beach,691,4.0,$$,297.82140963401787,Breakfast & Brunch,American (New),American (New),"25.79523,-80.14138"
Avo Miami ,55,4.5,$$,273.3663626642375,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.79523,-80.14138"
Oh Mexico -  Lincoln Road,359,4.0,$$,689.5524021841541,Mexican,Bars,Bars,"25.79523,-80.14138"
True Loaf,168,4.5,$$,263.7076072184389,Bakeries,,,"25.79523,-80.14138"
Carrot Express - Miami Beach,367,4.0,$$,231.50504458837185,Juice Bars & Smoothies,Salad,Salad,"25.79523,-80.14138"
Via Emilia 9,307,4.0,$$,896.469711046087,Italian,Seafood,Seafood,"25.79523,-80.14138"
Shake Shack South Beach Miami,971,4.0,$$,502.2286581070951,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.79523,-80.14138"
Sunset Juice Cafe,92,3.5,$$,49.71770487122634,Juice Bars & Smoothies,Coffee & Tea,Coffee & Tea,"25.79523,-80.14138"
Delicious Raw Kitchen & Juice Bar,73,4.5,$$,285.479324880759,Vegan,Vegetarian,Vegetarian,"25.79523,-80.14138"
Panther Coffee,231,4.0,$$,276.9621648869944,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.79523,-80.14138"
Eggstaurant,201,4.5,$$,1233.102452928221,Breakfast & Brunch,American (New),American (New),"25.79523,-80.14138"
Sunny Poke,53,4.0,$$,253.33449872992645,Asian Fusion,Hawaiian,Hawaiian,"25.79523,-80.14138"
Charlotte Bakery,674,4.0,$,1298.3114180225632,Bakeries,Venezuelan,Venezuelan,"25.79523,-80.14138"
The Frieze,414,4.0,$,627.9504407420833,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.79523,-80.14138"
Apple A Day Cafe,385,4.0,$$,811.6573246840813,Juice Bars & Smoothies,Salad,Salad,"25.79523,-80.14138"
Suite Habana Cafe,203,5.0,$$,5404.421554148975,Coffee & Tea,Bakeries,Bakeries,"25.79523,-80.14138"
Miu's Tea,408,4.5,$$,1231.9850296168547,Bubble Tea,Tea Rooms,Tea Rooms,"25.79523,-80.14138"
Dreamer Acai Juice Matcha,142,2.5,$$,88.97247194415084,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.79523,-80.14138"
Rosetta Bakery,157,4.0,$$,457.1508853823462,Bakeries,Sandwiches,Sandwiches,"25.79523,-80.14138"
Cortadito Coffee House Lincoln Road,106,4.5,$$,658.5171721066422,Coffee & Tea,Bakeries,Bakeries,"25.79523,-80.14138"
Full Bloom Vegan,955,4.5,$$,595.1934198208453,Vegan,Vegetarian,Vegetarian,"25.796314,-80.128517"
Oh Mexico -  Lincoln Road,359,4.0,$$,1100.7097876661433,Mexican,Bars,Bars,"25.796314,-80.128517"
KITH Treats,160,3.5,$$,114.09862465967335,Ice Cream & Frozen Yogurt,,,"25.796314,-80.128517"
Eggstaurant,201,4.5,$$,993.1560731804576,Breakfast & Brunch,American (New),American (New),"25.796314,-80.128517"
Koa Poke and Burrito,95,4.5,$$,800.3409542642984,Poke,Japanese,Japanese,"25.796314,-80.128517"
Taco Taco South Beach,660,2.5,$$,405.94028106472865,Tacos,Cocktail Bars,Cocktail Bars,"25.796314,-80.128517"
Market at EDITION,198,4.0,$$$,1079.073207369018,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.796314,-80.128517"
Charlotte Bakery,674,4.0,$,1007.818105074982,Bakeries,Venezuelan,Venezuelan,"25.796314,-80.128517"
Crema Gourmet Espresso Bar,448,4.0,$$,810.117716674877,Coffee & Tea,Sandwiches,Sandwiches,"25.796314,-80.128517"
Miu's Tea,408,4.5,$$,979.1182892459549,Bubble Tea,Tea Rooms,Tea Rooms,"25.796314,-80.128517"
Rosetta Bakery,592,4.0,$$,565.5989755345049,Bakeries,Coffee & Tea,Coffee & Tea,"25.796314,-80.128517"
Suite Habana Cafe,203,5.0,$$,6669.813891697942,Coffee & Tea,Bakeries,Bakeries,"25.796314,-80.128517"
Cortadito Coffee House Lincoln Road,106,4.5,$$,1008.7585021006122,Coffee & Tea,Bakeries,Bakeries,"25.796314,-80.128517"
JOE & THE JUICE,72,3.0,$$,106.65502275434346,Coffee & Tea,Cafes,Cafes,"25.796314,-80.128517"
XO Espresso Bar,92,4.5,$$,933.5507873067295,Coffee & Tea,,,"25.796314,-80.128517"
Neighbors,24,4.0,$$,355.2370651403401,Coffee & Tea,,,"25.796314,-80.128517"
Paul - Miami Beach,495,3.0,$$,785.8858312950824,Desserts,Bakeries,Bakeries,"25.796314,-80.128517"
Cilantro 27,63,4.5,$$,941.4250973931261,Latin American,Food Trucks,Food Trucks,"25.796314,-80.128517"
Raising Cane's,48,4.0,$$,674.0314983708406,Fast Food,Coffee & Tea,Coffee & Tea,"25.796314,-80.128517"
Plnthouse,68,3.5,$$,357.4843317480574,Juice Bars & Smoothies,,,"25.796314,-80.128517"
Full Bloom Vegan,955,4.5,$$,698.7491914014072,Vegan,Vegetarian,Vegetarian,"25.7968314,-80.1274238"
Oh Mexico -  Lincoln Road,359,4.0,$$,1222.7213340136914,Mexican,Bars,Bars,"25.7968314,-80.1274238"
Eggstaurant,201,4.5,$$,1089.1018835028065,Breakfast & Brunch,American (New),American (New),"25.7968314,-80.1274238"
KITH Treats,160,3.5,$$,225.48849129829378,Ice Cream & Frozen Yogurt,,,"25.7968314,-80.1274238"
Market at EDITION,198,4.0,$$$,984.8477110960946,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.7968314,-80.1274238"
Koa Poke and Burrito,95,4.5,$$,890.1451366536298,Poke,Japanese,Japanese,"25.7968314,-80.1274238"
Miu's Tea,408,4.5,$$,1074.814391061765,Bubble Tea,Tea Rooms,Tea Rooms,"25.7968314,-80.1274238"
Rosetta Bakery,592,4.0,$$,656.558529470658,Bakeries,Coffee & Tea,Coffee & Tea,"25.7968314,-80.1274238"
Crema Gourmet Espresso Bar,448,4.0,$$,908.7624831904986,Coffee & Tea,Sandwiches,Sandwiches,"25.7968314,-80.1274238"
Taco Taco South Beach,660,2.5,$$,504.6294323255037,Tacos,Cocktail Bars,Cocktail Bars,"25.7968314,-80.1274238"
Suite Habana Cafe,203,5.0,$$,6773.706205137086,Coffee & Tea,Bakeries,Bakeries,"25.7968314,-80.1274238"
Cortadito Coffee House Lincoln Road,106,4.5,$$,1131.3974210930114,Coffee & Tea,Bakeries,Bakeries,"25.7968314,-80.1274238"
JOE & THE JUICE,72,3.0,$$,221.06157124761117,Coffee & Tea,Cafes,Cafes,"25.7968314,-80.1274238"
Neighbors,24,4.0,$$,277.34069012412164,Coffee & Tea,,,"25.7968314,-80.1274238"
XO Espresso Bar,92,4.5,$$,1056.0749672271104,Coffee & Tea,,,"25.7968314,-80.1274238"
Plnthouse,68,3.5,$$,280.28894812427757,Juice Bars & Smoothies,,,"25.7968314,-80.1274238"
Cilantro 27,63,4.5,$$,1063.7996009433614,Latin American,Food Trucks,Food Trucks,"25.7968314,-80.1274238"
Raising Cane's,48,4.0,$$,779.3680004298373,Fast Food,Coffee & Tea,Coffee & Tea,"25.7968314,-80.1274238"
Paul - Miami Beach,495,3.0,$$,897.0944991281585,Desserts,Bakeries,Bakeries,"25.7968314,-80.1274238"
Shepherd Artisan Coffee,164,3.5,$$,835.2718772936554,Coffee & Tea,Desserts,Desserts,"25.7968314,-80.1274238"
Full Bloom Vegan,955,4.5,$$,830.3316227611408,Vegan,Vegetarian,Vegetarian,"25.798538,-80.128341"
Oh Mexico -  Lincoln Road,359,4.0,$$,1278.9226325798666,Mexican,Bars,Bars,"25.798538,-80.128341"
Market at EDITION,198,4.0,$$$,850.3689314293828,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.798538,-80.128341"
